#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    AGN_flag   n_UV_filt   L_2800_sun_obs   L_2800_sun_SED
aegis   22858   1.39460    8.34   -0.13    -2.65     0.32   -2.20     9.68000e-17  8.96000e-18      1160.00  3.52000e-18  7.94000e-18  3.73000e-17  4.45000e-18     -6800.00  1.66000e-18  4.56000e-18     -1.00000     -1.00000       0       3  1.78619e+09  2.12689e+09
aegis   23277   1.39250    9.32    0.59    -2.20     0.26   -2.14     9.41000e-17  1.68000e-17      304.000  1.91000e-17  1.42000e-17  4.00000e-17  8.75000e-18      254.000  2.35000e-17  8.40000e-18     -1.00000     -1.00000       0       3  1.23291e+10  1.25142e+10
aegis   24603   1.35840   10.63    1.21     0.14     0.72    1.51     4.37000e-17  1.47000e-17      151.000  2.35000e-17  1.27000e-17  2.79000e-17  6.90000e-18      51.8000  2.99000e-19  6.90000e-18     -1.00000     -1.00000       0       3  1.63016e+09  1.61174e+09
aegis   24698   1.39710    9.48    0.48    -1.35     0.29   -1.42     6.11000e-17  1.61000e-17      186.000  1.12000e-17  2.00000e-17  4.69000e-17  1.02000e-17      153.000  1.30000e-17  8.90000e-18     -1.00000     -1.00000       0       3  4.26439e+09  4.59324e+09
aegis   24943   1.35610   10.96    0.91    -0.60     0.30   -0.78     8.32000e-17  3.71000e-17      48.4000  5.84000e-18  6.19000e-17  1.39000e-16  2.74000e-17      101.000      0.00000  5.16000e-19     -1.00000     -1.00000       0       3  6.13119e+09  6.79274e+09
aegis   24985   1.39640   10.84    1.38    -1.40     0.29   -0.67     1.63000e-17  2.41000e-17      24.1000  1.26000e-17  2.61000e-17  1.85000e-16  1.79000e-17      270.000  5.71000e-17  1.47000e-17     -1.00000     -1.00000       0       3  6.77391e+09  8.70039e+09
aegis   25290   1.46880   10.15    1.29    -1.54     0.26   -1.35     1.06000e-16  1.43000e-17      71.9000  3.42000e-17  1.47000e-17  2.63000e-16  1.48000e-17      348.000  6.28000e-17  1.85000e-17     -1.00000     -1.00000       0       4  3.94584e+10  4.34575e+10
aegis   25377   1.50450    8.37    0.19    -2.25     0.28   -2.40     2.71000e-18  8.89000e-18      9.28000  2.35000e-17  7.92000e-18  2.08000e-17  5.90000e-18      207.000     -1.00000     -1.00000     -1.00000     -1.00000       0       4  5.08738e+09  4.97001e+09
aegis   25800   1.39090    9.97    0.67    -0.94     0.30   -1.17     3.64000e-17  1.74000e-17      198.000      0.00000  5.31000e-19  5.31000e-17  1.07000e-17      327.000  3.27000e-17  1.10000e-17     -1.00000     -1.00000       0       3  6.12863e+09  6.52570e+09
aegis   26142   1.46170    9.75    0.87    -1.81     0.26   -1.98     1.36000e-16  2.04000e-17      242.000  3.11000e-17  2.01000e-17  9.95000e-17  1.55000e-17      382.000  2.49000e-17  1.83000e-17     -1.00000     -1.00000       0       4  2.19536e+10  2.09732e+10
aegis   26157   1.34920   10.57    1.23    -1.43     0.28   -1.11     2.98000e-17  2.36000e-17      93.7000  1.63000e-17  2.40000e-17  1.10000e-16  1.76000e-17      131.000  3.06000e-17  1.49000e-17     -1.00000     -1.00000       0       3  6.59094e+09  7.85035e+09
aegis   26370   1.45040    8.45    0.19    -2.32     0.28   -2.30     1.06000e-16  7.69000e-18      2120.00  7.20000e-18  6.81000e-18  3.30000e-17  4.23000e-18      2920.00      0.00000  4.62000e-19     -1.00000     -1.00000       0       4  3.94986e+09  4.16243e+09
aegis   26623   1.33630    8.57    0.25    -2.72     0.27   -2.29     9.23000e-17  1.05000e-17      960.000  1.18000e-17  8.95000e-18  3.50000e-17  4.83000e-18      666.000      0.00000  3.25000e-19     -1.00000     -1.00000       0       3  4.91854e+09  5.50097e+09
aegis   27039   1.27910   10.68    1.57    -0.82     0.31   -0.24     1.11000e-16  4.38000e-17      93.1000      0.00000  1.81000e-18  7.16000e-17  2.23000e-17      69.1000      0.00000  7.10000e-19     -1.00000     -1.00000       0       3  6.72849e+09  7.24349e+09
aegis   27083   1.39930    8.98    0.16    -2.04     0.27   -2.10     4.43000e-17  1.26000e-17      396.000      0.00000  4.37000e-19  2.76000e-17  8.08000e-18      579.000  9.13000e-18  6.90000e-18     -1.00000     -1.00000       0       3  4.42292e+09  4.53114e+09
aegis   27092   1.52440    9.20    0.54    -1.99     0.27   -2.11     8.62000e-17  1.36000e-17      608.000  1.95000e-18  1.09000e-17  4.47000e-17  1.34000e-17      381.000     -1.00000     -1.00000     -1.00000     -1.00000       0       4  8.56201e+09  8.85178e+09
aegis   27382   1.35880    9.37    0.51    -2.07     0.26   -2.11     6.23000e-17  1.45000e-17      229.000  1.40000e-17  1.31000e-17  5.49000e-17  8.29000e-18      176.000  6.43000e-18  6.99000e-18     -1.00000     -1.00000       0       3  9.69339e+09  1.02575e+10
aegis   28098   1.33490    9.43    0.53    -1.48     0.27   -1.64     8.44000e-17  1.45000e-17      473.000      0.00000  9.92000e-19  6.00000e-17  8.06000e-18      351.000  1.41000e-17  7.15000e-18     -1.00000     -1.00000       0       3  7.71156e+09  7.82129e+09
aegis   28340   1.45120    8.74    0.07    -2.23     0.28   -2.15     4.74000e-17  8.68000e-18      1620.00  5.49000e-18  8.03000e-18  2.39000e-17  4.82000e-18      2010.00  1.04000e-18  5.68000e-18     -1.00000     -1.00000       0       4  3.74615e+09  3.80351e+09
aegis   28352   1.34680    9.29    0.28    -2.06     0.27   -2.14     6.85000e-17  1.84000e-17      240.000  2.90000e-17  1.69000e-17  3.84000e-17  1.03000e-17      83.8000     -1.00000     -1.00000     -1.00000     -1.00000       0       3  5.77231e+09  5.78676e+09
aegis   28487   1.36180    9.85    0.88    -1.63     0.27   -1.51     7.84000e-17  2.26000e-17      114.000  1.38000e-17  2.13000e-17  7.14000e-17  1.38000e-17      98.9000      0.00000  6.61000e-19     -1.00000     -1.00000       0       3  1.50792e+10  1.55401e+10
aegis   28507   1.44930    8.50    0.15    -2.09     0.35   -1.93     6.81000e-17  8.92000e-18      610.000  2.93000e-18  7.74000e-18  1.86000e-17  4.79000e-18      206.000  6.53000e-18  5.65000e-18     -1.00000     -1.00000       0       4  1.70498e+09  2.10200e+09
aegis   28515   1.32800    8.98    0.50    -2.28     0.26   -2.21     1.69000e-16  1.90000e-17      1150.00  3.35000e-17  1.74000e-17  7.63000e-17  9.60000e-18      756.000  1.86000e-17  8.84000e-18     -1.00000     -1.00000       0       3  9.03649e+09  9.34161e+09
aegis   28525   1.47260    8.97    0.28    -2.34     0.28   -2.08     1.32000e-16  9.84000e-18      1290.00  1.49000e-17  8.69000e-18  5.52000e-17  5.98000e-18      798.000  5.35000e-18  8.56000e-18     -1.00000     -1.00000       0       4  5.16096e+09  5.70401e+09
aegis   28648   1.39150   10.13    1.07    -1.41     0.26   -1.50     5.84000e-17  1.93000e-17      23.5000  4.17000e-17  1.94000e-17  1.60000e-16  1.43000e-17      82.8000  2.17000e-17  1.11000e-17     -1.00000     -1.00000       0       3  2.25606e+10  2.30217e+10
aegis   30513   1.34640    9.61    0.44    -1.67     0.27   -1.98     5.91000e-17  1.48000e-17      163.000  2.43000e-18  1.31000e-17  5.17000e-17  8.03000e-18      163.000      0.00000  5.50000e-19     -1.00000     -1.00000       0       3  7.40292e+09  7.48841e+09
aegis   30995   1.34020   10.46    1.32    -1.21     0.26   -1.24     1.91000e-17  2.42000e-17      12.2000  6.87000e-17  2.47000e-17  2.09000e-16  1.72000e-17      81.9000  4.47000e-17  1.50000e-17     -1.00000     -1.00000       0       3  1.96524e+10  2.07069e+10
aegis   31305   1.33660    9.32    1.24    -1.92     0.26   -1.58     2.03000e-16  1.57000e-17      528.000  5.69000e-17  1.36000e-17  1.30000e-16  7.99000e-18      474.000  1.47000e-17  7.17000e-18     -1.00000     -1.00000       0       3  1.14868e+10  1.40236e+10
aegis   31469   1.33470    7.97   -0.17    -1.85     0.39   -1.80     7.40000e-17  1.04000e-17      1010.00  1.98000e-18  9.04000e-18  3.15000e-17  4.70000e-18      139.000  3.05000e-18  4.81000e-18     -1.00000     -1.00000       0       3  1.39493e+09  1.46184e+09
aegis   31564   1.33870    8.95    0.59    -2.11     0.26   -2.08     1.94000e-16  1.03000e-17      1210.00  3.87000e-17  9.36000e-18  8.90000e-17  4.74000e-18      812.000  8.47000e-18  4.83000e-18     -1.00000     -1.00000       0       3  8.43124e+09  9.01798e+09
aegis   31653   1.36200    9.66    0.79    -1.76     0.26   -1.72     1.38000e-16  1.15000e-17      342.000  1.42000e-17  1.06000e-17  7.53000e-17  5.54000e-18      242.000      0.00000  4.53000e-19     -1.00000     -1.00000       0       3  1.31759e+10  1.44017e+10
aegis   32185   1.39310    8.39    0.29    -2.58     0.27   -2.32     1.07000e-16  9.43000e-18      1540.00      0.00000  7.12000e-19  4.81000e-17  5.02000e-18      2050.00  6.95000e-18  5.06000e-18     -1.00000     -1.00000       0       3  4.03542e+09  4.41257e+09
aegis   32666   1.36130    9.11    0.42    -1.39     0.30   -1.36     3.39000e-17  1.21000e-17      84.7000  1.99000e-17  1.11000e-17  3.08000e-17  7.07000e-18      105.000  1.80000e-17  6.62000e-18     -1.00000     -1.00000       0       3  3.54923e+09  3.89808e+09
aegis   32721   1.35750    9.32    0.33    -1.89     0.27   -2.15     3.12000e-17  1.16000e-17      155.000  1.74000e-17  1.07000e-17  4.21000e-17  5.55000e-18      231.000  2.99000e-18  5.83000e-18     -1.00000     -1.00000       0       3  6.55569e+09  6.35843e+09
aegis   32819   1.35250   10.34    1.29    -1.82     0.26   -1.63     8.58000e-17  3.20000e-17      79.9000      0.00000  1.20000e-18  1.27000e-16  2.13000e-17      155.000  7.08000e-17  2.00000e-17     -1.00000     -1.00000       0       3  1.45563e+10  1.79197e+10
aegis   32822   1.36230    8.64    0.31    -2.48     0.27   -2.30     1.76000e-16  1.15000e-17      2010.00  2.00000e-17  1.03000e-17  4.38000e-17  5.52000e-18      793.000  9.39000e-18  5.76000e-18     -1.00000     -1.00000       0       3  5.87239e+09  6.41938e+09
aegis   33604   1.39650   10.04    0.73    -1.23     0.27   -1.45     1.85000e-17  1.24000e-17      35.4000  1.40000e-17  1.17000e-17  8.02000e-17  8.59000e-18      151.000  1.86000e-17  6.97000e-18     -1.00000     -1.00000       0       3  9.47879e+09  9.62854e+09
aegis   33664   1.46260    8.03   -0.12    -2.63     0.30   -2.40     4.77000e-17  7.38000e-18      319.000  8.53000e-18  6.74000e-18  2.03000e-17  4.13000e-18      343.000      0.00000  3.85000e-19     -1.00000     -1.00000       0       4  2.23828e+09  2.43605e+09
aegis   33904   1.34690   10.57    0.35    -0.43     0.29   -0.93     3.92000e-17  1.88000e-17      40.9000      0.00000  9.49000e-19  7.63000e-17  1.36000e-17      85.5000  1.97000e-17  1.16000e-17     -1.00000     -1.00000       0       3  6.48802e+09  6.55472e+09
aegis   33957   1.50800    8.31    0.13    -2.38     0.30   -2.31     5.22000e-17  8.33000e-18      368.000      0.00000  6.18000e-19  2.43000e-17  5.69000e-18      1060.00     -1.00000     -1.00000     -1.00000     -1.00000       0       4  2.98903e+09  3.18046e+09
aegis   34118   1.50050    9.28    0.43    -2.12     0.27   -2.11     3.27000e-17  7.82000e-18      165.000  1.24000e-17  6.70000e-18  2.20000e-17  5.38000e-18      189.000  1.15000e-18  1.10000e-17     -1.00000     -1.00000       0       4  7.82381e+09  8.44923e+09
aegis   34412   1.35360   10.41    1.30    -1.69     0.27   -1.24     7.82000e-17  4.52000e-17      134.000  1.24000e-16  4.09000e-17  1.56000e-16  2.42000e-17      243.000  2.75000e-17  2.19000e-17     -1.00000     -1.00000       0       3  9.74729e+09  1.13693e+10
aegis   34500   1.32550    8.19    0.10    -2.36     0.29   -2.03     6.87000e-17  1.35000e-17      1000.00  2.31000e-18  1.19000e-17  3.76000e-17  6.71000e-18      2210.00  1.35000e-17  6.50000e-18     -1.00000     -1.00000       0       3  2.55682e+09  2.84930e+09
aegis   34980   1.45200   10.06    0.11    -1.79     0.29   -2.05     3.77000e-17  1.29000e-17      251.000  9.72000e-18  1.26000e-17  5.19000e-17  1.02000e-17      308.000  7.91000e-18  1.01000e-17     -1.00000     -1.00000       0       4  4.44288e+09  4.71033e+09
aegis   35062   1.46510    9.84    0.53    -0.86     0.38   -0.62     3.40000e-17  9.95000e-18      307.000  2.52000e-17  9.53000e-18  4.05000e-17  7.12000e-18      400.000  1.09000e-17  7.95000e-18     -1.00000     -1.00000       0       4  2.68824e+09  3.06894e+09
aegis   35149   1.35210   10.73    1.60    -0.48     0.26   -0.72     6.40000e-17  4.57000e-17      42.1000  1.19000e-16  3.81000e-17  4.00000e-16  2.61000e-17      253.000  1.06000e-16  2.33000e-17     -1.00000     -1.00000       0       3  1.88412e+10  2.05173e+10
aegis   35262   1.51160    9.68    0.84    -1.68     0.26   -1.92     1.57000e-16  9.54000e-18      412.000  1.39000e-17  7.85000e-18  1.12000e-16  6.19000e-18      538.000     -1.00000     -1.00000     -1.00000     -1.00000       0       4  1.65845e+10  1.65762e+10
aegis   35883   1.39380    9.93    1.01    -1.70     0.26   -1.66     7.16000e-17  1.95000e-17      110.000  2.90000e-17  2.01000e-17  1.30000e-16  1.43000e-17      211.000  2.01000e-17  1.14000e-17     -1.00000     -1.00000       0       3  2.13290e+10  2.28066e+10
aegis   35948   1.32210    8.65    0.38    -1.91     0.28   -1.86     6.39000e-17  1.67000e-17      983.000  4.88000e-17  1.73000e-17  3.07000e-17  8.05000e-18      380.000  4.26000e-18  7.64000e-18     -1.00000     -1.00000       0       3  4.39035e+09  4.67170e+09
aegis   36028   1.34050    9.55    0.70    -1.56     0.27   -1.52     2.50000e-17  1.25000e-17      79.9000      0.00000  9.89000e-19  3.03000e-17  5.89000e-18      134.000  1.77000e-18  6.19000e-18     -1.00000     -1.00000       0       3  7.57040e+09  8.14103e+09
aegis   36054   1.45610    9.72    0.55    -1.78     0.27   -2.16     8.24000e-17  1.65000e-17      389.000  2.37000e-18  1.46000e-17  5.33000e-17  1.09000e-17      255.000  8.35000e-18  1.19000e-17     -1.00000     -1.00000       0       4  1.01659e+10  9.90824e+09
aegis   36221   1.33910    9.85    0.66    -2.06     0.26   -2.04     4.30000e-17  2.32000e-17      86.0000  6.39000e-17  2.46000e-17  7.76000e-17  1.52000e-17      200.000  1.94000e-17  1.35000e-17     -1.00000     -1.00000       0       3  1.38596e+10  1.51433e+10
aegis   36899   1.29670    8.12   -0.03    -2.67     0.30   -2.32     3.51000e-17  1.09000e-17      80300.0  4.72000e-19  1.07000e-17  1.81000e-17  5.30000e-18      566.000      0.00000  3.95000e-19     -1.00000     -1.00000       0       3  1.79797e+09  2.09569e+09
aegis   36940   1.45380    8.34    0.38    -2.06     0.30   -1.64     5.16000e-17  1.68000e-17      219.000  1.05000e-17  1.63000e-17  8.62000e-17  1.24000e-17      251.000  1.48000e-17  1.28000e-17     -1.00000     -1.00000       0       4  3.06774e+09  3.57306e+09
aegis   36953   1.47330    8.98    0.15    -2.37     0.28   -2.26     3.97000e-17  9.93000e-18      402.000      0.00000  6.60000e-19  2.82000e-17  6.67000e-18      551.000      0.00000  4.40000e-19     -1.00000     -1.00000       0       4  4.08575e+09  4.65586e+09
aegis   37345   1.34990    8.62    0.07    -2.07     0.31   -1.84     4.15000e-17  1.31000e-17      1630.00  1.86000e-17  1.82000e-17  1.69000e-17  5.27000e-18      406.000      0.00000  4.47000e-19     -1.00000     -1.00000       0       3  2.18987e+09  2.39970e+09
aegis   37621   1.32440    9.48    1.17    -1.83     0.26   -1.69     8.93000e-17  1.70000e-17      140.000  1.55000e-17  1.41000e-17  2.64000e-17  7.34000e-18      51.7000  1.23000e-18  7.34000e-18     -1.00000     -1.00000       0       3  1.43301e+10  1.59562e+10
aegis   37978   1.34950    8.76    0.13    -2.33     0.27   -2.33     9.93000e-17  1.00000e-17      3710.00  3.74000e-18  8.98000e-18  2.99000e-17  4.77000e-18      344.000      0.00000  4.15000e-19     -1.00000     -1.00000       0       3  3.97714e+09  4.19167e+09
aegis   38109   1.35990   10.24    1.92    -0.37     0.29    0.52     1.34000e-16  1.51000e-17      120.000  8.30000e-17  1.47000e-17  2.90000e-16  1.05000e-17      364.000  6.11000e-17  8.70000e-18     -1.00000     -1.00000       0       3  7.26488e+09  8.75791e+09
aegis   38246   1.36170   10.11    1.00    -1.14     0.27   -1.26         0.00000  1.09000e-18      0.00000  2.79000e-17  2.08000e-17  8.65000e-17  1.56000e-17      131.000  4.77000e-17  1.41000e-17     -1.00000     -1.00000       0       3  1.20070e+10  1.32364e+10
aegis   38283   1.39040   10.55    1.44    -1.26     0.30   -0.25         0.00000  1.04000e-18      0.00000  4.20000e-17  1.99000e-17  7.49000e-17  1.51000e-17      294.000  5.74000e-18  1.19000e-17     -1.00000     -1.00000       0       3  4.49794e+09  5.40908e+09
aegis   38656   1.46300    8.39    0.09    -1.97     0.31   -1.86     1.13000e-17  1.36000e-17      979.000  5.28000e-17  1.49000e-17  6.65000e-17  1.17000e-17     -17600.0  2.07000e-17  1.39000e-17     -1.00000     -1.00000       0       4  3.43119e+09  3.39826e+09
aegis   39248   1.48480    9.67    0.82    -1.73     0.26   -1.49     6.25000e-17  1.20000e-17      198.000  9.10000e-18  1.17000e-17  9.52000e-17  1.25000e-17      380.000  1.60000e-17  1.73000e-17     -1.00000     -1.00000       0       4  1.14384e+10  1.26223e+10
aegis   39593   1.44010    9.33    0.46    -1.62     0.28   -1.61     5.29000e-17  1.54000e-17      385.000      0.00000  7.74000e-19  3.45000e-17  1.01000e-17      263.000      0.00000  5.51000e-19     -1.00000     -1.00000       0       4  5.18318e+09  5.48931e+09
aegis   39623   1.35700    9.21    0.54    -1.96     0.27   -1.67     8.31000e-17  1.73000e-17      153.000      0.00000  1.02000e-18  5.43000e-17  1.08000e-17      88.4000  1.40000e-17  9.34000e-18     -1.00000     -1.00000       0       3  7.85374e+09  8.47440e+09
aegis   39887   1.35430    9.31    0.48    -1.42     0.28   -1.33     6.58000e-17  2.66000e-17      121.000  2.89000e-17  4.16000e-17  8.86000e-17  1.80000e-17      232.000  1.42000e-17  1.47000e-17     -1.00000     -1.00000       0       3  5.10231e+09  5.42738e+09
aegis   39931   1.46440    9.89    0.79    -0.84     0.34   -1.24     1.72000e-17  1.04000e-17      209.000  3.20000e-17  1.15000e-17  2.54000e-17  7.79000e-18      104.000  4.00000e-18  1.02000e-17     -1.00000     -1.00000       0       4  3.72484e+09  3.47194e+09
aegis   40369   1.36470    9.31    0.19    -1.47     0.31   -1.28     3.28000e-17  9.96000e-18      435.000  1.47000e-17  9.09000e-18  2.38000e-17  4.78000e-18      200.000  7.61000e-18  4.96000e-18     -1.00000     -1.00000       0       3  2.90868e+09  2.97844e+09
aegis   40380   1.43560    9.42    0.65    -1.75     0.27   -1.62     5.32000e-17  1.27000e-17      130.000      0.00000  7.46000e-19  3.68000e-17  8.89000e-18      83.8000  1.72000e-17  8.74000e-18     -1.00000     -1.00000       0       4  6.93957e+09  7.47867e+09
aegis   40493   1.33800   10.78    1.27    -0.68     0.28   -0.67     1.29000e-16  5.02000e-17      104.000      0.00000  1.62000e-18  3.20000e-16  3.95000e-17      253.000  2.68000e-17  4.25000e-17     -1.00000     -1.00000       0       3  1.15191e+10  1.22781e+10
cosmos   02192   1.46430    9.72    0.64    -1.61     0.22   -1.51     4.14000e-17  1.76000e-17      142.000      0.00000  1.08000e-18  5.25000e-17  1.43000e-17      239.000  1.21000e-17  1.59000e-17     -1.00000     -1.00000       0       7  9.31473e+09  9.95304e+09
