#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    fsiii_9069    esiii_9069    fsiii_9532    esiii_9532    AGN_flag    grism_flag
Par66   55   0.95000    9.22    1.00   -99.00   -99.00   -99.00     1.52000e-16  3.71938e-17      163.000      0.00000  4.56145e-17  2.14000e-16  4.63862e-17      372.500  8.58500e-17  3.86080e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par66   67   0.60250    9.06    0.46   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.75000e-17  1.88090e-17      62.5000  3.94000e-17  1.68291e-17     -1.00000     -1.00000      0.00000  2.51930e-17      0.00000  2.37054e-17       0      3.00000
Par66   118   0.62360    8.65   -0.15   -99.00   -99.00   -99.00     2.68000e-16  8.07516e-17      285.769     -1.00000     -1.00000  8.49000e-17  1.34492e-17      219.000  1.96000e-17  1.40007e-17     -1.00000     -1.00000  2.42000e-18  6.31466e-18  5.99000e-18  1.56984e-17       0      3.00000
Par66   246   2.17960    8.95    1.02   -99.00   -99.00   -99.00     1.71500e-16  2.06475e-17      1230.00  3.18000e-17  1.45664e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.98500e-17  2.20617e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par66   296   1.94670    8.26    0.28   -99.00   -99.00   -99.00     1.51000e-16  2.18497e-17      2420.00  3.16500e-17  1.55563e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.48000e-17  1.28287e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par67   44   0.86320    9.56    0.97   -99.00   -99.00   -99.00     1.07000e-16  5.19016e-17      85.7000  1.12000e-16  5.47301e-17  1.96000e-16  6.02455e-17      232.000  6.17000e-17  5.19016e-17     -1.00000     -1.00000  5.18000e-17  1.11864e-16     -1.00000     -1.00000       0      3.00000
Par67   88   0.96130    9.09    0.94   -99.00   -99.00   -99.00     1.20000e-16  2.84257e-17      153.000  3.01000e-17  2.40416e-17  9.19000e-17  2.72943e-17      203.000  1.14000e-17  2.39002e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par67   89   1.44190    9.76    1.67   -99.00   -99.00   -99.00     8.63000e-17  3.45068e-17      174.000  2.63500e-17  3.18198e-17  1.30000e-16  2.03647e-17      297.000  1.59500e-17  2.39002e-17      0.00000  4.32405e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par67   97   0.76290    8.97    0.73   -99.00   -99.00   -99.00     2.18000e-16  6.84479e-17      101.000  1.29000e-17  7.25492e-17  2.43000e-16  8.17415e-17      203.000  8.21000e-17  5.47301e-17     -1.00000     -1.00000  2.34000e-17  2.41831e-17  5.81000e-17  5.99627e-17       0      3.00000
Par67   98   1.66540    9.37    1.18   -99.00   -99.00   -99.00     2.78000e-16  2.94156e-17      346.000  6.39000e-17  2.36174e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.76000e-17  1.97990e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par67   158   1.21390    8.79    0.69   -99.00   -99.00   -99.00         0.00000  1.30569e-17      0.00000  4.58000e-17  1.89505e-17  1.22000e-16  2.54558e-17      683.000      0.00000  2.40893e-17  1.16000e-17  6.09526e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par67   280   1.13580    8.21    0.13   -99.00   -99.00   -99.00     1.30500e-16  1.95167e-17      736.030  9.44500e-18  1.33432e-17  4.58000e-17  1.61929e-17      175.500  1.38500e-17  1.54858e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par68   35   1.25335   10.60    1.89   -99.00   -99.00   -99.00     3.56500e-17  1.04345e-16      56.7000  2.20500e-17  3.85784e-17  3.90000e-16  5.47712e-17      338.000  1.77500e-16  4.91810e-17      0.00000  7.66459e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par68   40   0.61370    9.88    1.37   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.45000e-16  2.44659e-17      64.1000  4.44000e-17  2.12132e-17     -1.00000     -1.00000  1.75000e-17  1.00551e-17  4.33000e-17  2.48902e-17       0      3.00000
Par68   44   1.22000   10.43    2.36   -99.00   -99.00   -99.00     9.66000e-17  1.65000e-17      101.000  6.15000e-17  1.67027e-17  4.80000e-16  2.59509e-17      422.000  8.80500e-17  2.14255e-17      0.00000  4.98538e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par68   49   0.77670    9.64    1.34   -99.00   -99.00   -99.00     1.30000e-16  3.87495e-17      315.000      0.00000  5.69757e-17  2.43000e-16  4.69519e-17      442.000  8.85000e-17  3.64867e-17     -1.00000     -1.00000      0.00000  2.63927e-17      0.00000  4.37159e-17       0      3.00000
Par69   62   0.94790    9.32    1.08   -99.00   -99.00   -99.00     8.80000e-17  3.94566e-17      49.5000  5.87000e-17  3.80423e-17  2.08000e-16  4.86489e-17      191.000  7.45000e-17  4.34164e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par69   83   0.96480    9.16    0.93   -99.00   -99.00   -99.00     7.38000e-17  2.94156e-17      94.1000  6.45000e-19  2.75772e-17  1.37000e-16  3.54968e-17      327.000  6.69000e-17  3.04056e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par69   95   1.66060    9.21    1.08   -99.00   -99.00   -99.00     2.48000e-16  2.91328e-17      327.000  6.69000e-17  2.43245e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.04000e-17  1.97990e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par69   122   0.86010    8.82    0.45   -99.00   -99.00   -99.00     1.04000e-16  3.71938e-17      287.000  2.93000e-18  3.59210e-17  1.43000e-16  4.07294e-17      728.000  2.10000e-17  3.26683e-17     -1.00000     -1.00000  8.29000e-17  7.09935e-17     -1.00000     -1.00000       0      3.00000
Par69   265   1.13700    8.14    0.00   -99.00   -99.00   -99.00     1.44000e-16  1.88090e-17      814.108  5.12000e-18  1.27845e-17  4.06000e-17  1.59806e-17      141.000      0.00000  1.77071e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par69   282   1.72000    8.45    0.41   -99.00   -99.00   -99.00     1.44000e-16  2.46138e-17      1600.00  6.95000e-18  2.38304e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.88000e-17  1.61929e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par71   11   1.08660   10.55    1.78   -99.00   -99.00   -99.00     1.28000e-16  3.73352e-17      20.0000  4.72000e-17  3.63453e-17  5.35000e-16  6.64680e-17      116.000  1.85000e-16  6.01041e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par71   17   0.56815    9.92    1.32   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.03000e-16  3.25281e-17      59.2000  1.08500e-16  2.91414e-17     -1.00000     -1.00000  1.62000e-17  1.62000e-17  4.02000e-17  4.02000e-17       0      3.00000
Par71   18   0.34655    9.01    0.52   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  4.30500e-16  5.19724e-17      114.000  9.00500e-17  3.77595e-17     -1.00000     -1.00000  8.40000e-18  1.70414e-17  2.08000e-17  4.22143e-17       0      3.00000
Par71   28   0.48775    9.08    0.57   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.14500e-16  2.46781e-17      83.3000  7.19000e-17  1.97990e-17     -1.00000     -1.00000  6.94500e-18  9.14289e-18  1.72000e-17  2.26274e-17       0      3.00000
Par71   30   0.68185    9.45    0.85   -99.00   -99.00   -99.00     1.41500e-16  6.44178e-17      85.8000  4.61000e-17  7.44592e-17  2.78000e-16  2.14255e-17      169.500  4.14000e-17  1.90919e-17     -1.00000     -1.00000  1.31000e-17  8.95907e-18  3.24500e-17  2.22740e-17       0      3.00000
Par71   37   0.84785    9.66    0.97   -99.00   -99.00   -99.00     2.38000e-16  3.86290e-17      77.2000  1.18750e-17  3.69329e-17  2.47500e-16  5.33240e-17      106.000  1.87000e-18  5.63912e-17     -1.00000     -1.00000  5.68000e-17  6.27156e-17     -1.00000     -1.00000       0      3.00000
Par71   44   0.67065    9.29    0.57   -99.00   -99.00   -99.00     1.19000e-16  5.12141e-17      144.000  5.90500e-17  6.19742e-17  1.58000e-16  1.67260e-17      175.000  4.07500e-17  2.69066e-17     -1.00000     -1.00000  1.36000e-17  6.54805e-18  3.37000e-17  1.62641e-17       0      3.00000
Par71   45   0.68235   10.04    1.36   -99.00   -99.00   -99.00     1.80500e-16  6.52910e-17      288.000  1.50000e-16  8.45071e-17  1.86500e-16  2.28219e-17      122.000  4.95500e-17  2.11291e-17     -1.00000     -1.00000  1.39150e-17  9.23145e-18  3.44500e-17  2.28484e-17       0      3.00000
Par71   59   1.44245    9.19    1.15   -99.00   -99.00   -99.00     4.07500e-16  4.06774e-17      728.000  8.85500e-17  4.21777e-17  2.59000e-16  2.88300e-17      890.000  3.60000e-17  3.04454e-17  1.89000e-16  3.00217e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par71   108   1.10630    8.89    0.68   -99.00   -99.00   -99.00     2.16000e-16  2.10718e-17      693.000  3.01000e-17  1.42836e-17  9.38000e-17  2.02233e-17      628.000  8.56000e-18  1.95161e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par71   154   1.31280    8.57    0.48   -99.00   -99.00   -99.00     2.00500e-16  4.61741e-17      1744.03  2.65000e-17  4.37074e-17  7.44000e-17  2.20780e-17      514.000      0.00000  2.10182e-17  4.01000e-17  3.58509e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par71   226   2.02110    8.78    0.72   -99.00   -99.00   -99.00     8.02500e-17  2.18497e-17      2400.00  1.67500e-17  1.78899e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.04000e-17  1.39450e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par72   64   1.19210   10.24    1.21   -99.00   -99.00   -99.00     6.96000e-17  1.83848e-17      70.5000  2.90000e-17  1.36613e-17  1.32000e-16  1.86676e-17      223.000  1.62000e-17  1.61220e-17  1.07000e-16  6.10940e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par72   65   0.79840    8.99    0.52   -99.00   -99.00   -99.00     2.92000e-16  3.22441e-17      210.000  3.81000e-17  2.85671e-17  1.75000e-16  2.53144e-17      193.000  3.00000e-17  2.22032e-17     -1.00000     -1.00000  4.82000e-17  1.51321e-17     -1.00000     -1.00000       0      3.00000
Par72   68   1.43170    9.89    1.10   -99.00   -99.00   -99.00     1.16000e-16  3.70524e-17      337.000  9.80000e-17  3.88909e-17  1.21000e-16  2.75772e-17      667.000  5.13000e-17  2.71529e-17  9.46000e-17  3.46482e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par72   70   1.43265    9.92    1.03   -99.00   -99.00   -99.00     1.43000e-16  5.80000e-17      1199.91     -1.00000     -1.00000  1.01450e-16  2.90869e-17      448.000  4.62500e-17  2.80817e-17  2.50000e-17  2.27000e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par72   75   1.04710    9.51    0.65   -99.00   -99.00   -99.00     1.89000e-17  2.67286e-17      32.7000  6.94000e-17  2.54558e-17  2.08000e-16  3.09713e-17      371.000  9.45000e-17  2.74357e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par72   164   1.19225    9.25    0.29   -99.00   -99.00   -99.00     8.57500e-17  1.92354e-17      288.000  2.53000e-17  1.31752e-17  5.26000e-17  1.56285e-17      234.000  1.42000e-17  1.60527e-17  7.75000e-17  3.61000e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   26   0.59825    9.81    1.16   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.50500e-16  5.57245e-17      129.000  1.10000e-16  3.44000e-17     -1.00000     -1.00000  1.92500e-17  2.34079e-17  4.77500e-17  5.80632e-17       0      3.00000
Par73   27   1.00240   10.27    1.62   -99.00   -99.00   -99.00     1.37000e-16  5.48715e-17      31.5000     -1.00000     -1.00000  2.88000e-16  7.15592e-17      96.6000      0.00000  6.04632e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   43   0.87840    9.50    1.25   -99.00   -99.00   -99.00     2.23000e-16  4.93561e-17      90.1000  4.42000e-17  4.97803e-17  3.88000e-16  5.98212e-17      263.000  1.19000e-16  5.21845e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   46   1.32900   10.38    1.93   -99.00   -99.00   -99.00     1.02000e-16  4.75176e-17      77.2000      0.00000  5.03860e-17  3.83000e-16  2.85671e-17      380.000  5.13000e-17  2.33345e-17  1.76000e-16  4.83661e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   51   0.79200    9.56    0.83   -99.00   -99.00   -99.00     8.82000e-17  4.15779e-17      40.9000      0.00000  5.69757e-17  1.06000e-16  3.06884e-17      88.6000      0.00000  4.04048e-17     -1.00000     -1.00000  1.83000e-17  1.78191e-17     -1.00000     -1.00000       0      3.00000
Par73   61   1.08920   10.12    2.00   -99.00   -99.00   -99.00     8.31000e-17  2.58801e-17      53.5000  3.37000e-17  2.27688e-17  1.83000e-16  3.09713e-17      151.000  2.13000e-17  2.53144e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   66   1.42320    9.51    1.35   -99.00   -99.00   -99.00     1.89000e-16  4.08708e-17      211.000  6.04000e-17  3.87495e-17  8.59000e-17  2.51730e-17      124.000  1.99000e-17  2.29103e-17  9.33000e-17  3.28098e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   71   0.88630    8.97    0.79   -99.00   -99.00   -99.00     4.03000e-16  3.23855e-17      295.000  4.62000e-17  2.24860e-17  1.92000e-16  2.34759e-17      299.000  3.91000e-17  2.46073e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   110   0.63570    8.63    0.21   -99.00   -99.00   -99.00     1.62500e-16  1.38616e-16      197.500     -1.00000     -1.00000  3.32000e-16  3.80655e-17      776.500  7.65500e-17  3.38120e-17     -1.00000     -1.00000  4.37000e-19  1.45664e-17  1.08450e-18  3.61332e-17       0      3.00000
Par73   142   1.09610    8.90    0.67   -99.00   -99.00   -99.00     8.96000e-17  1.99404e-17      238.000  2.42000e-17  1.69706e-17  7.74000e-17  1.85262e-17      434.000      0.00000  2.11141e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   145   0.97490    8.48    0.43   -99.00   -99.00   -99.00     1.57000e-16  2.60215e-17      195.000  2.80000e-17  1.99404e-17  8.84000e-17  2.09304e-17      287.000  3.60000e-17  1.86676e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   164   1.30640    8.62    0.53   -99.00   -99.00   -99.00     2.52500e-16  4.01110e-17      272.000  5.05500e-17  3.38096e-17  8.73500e-17  1.56984e-17      205.000  1.45000e-17  1.47787e-17  4.56000e-17  3.38044e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   177   1.42330    9.17    0.77   -99.00   -99.00   -99.00     6.89000e-17  2.67286e-17      821.000  3.53000e-17  2.24860e-17  5.39000e-17  1.55563e-17      1260.00  4.12000e-18  1.58392e-17  4.25000e-17  2.24860e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par73   247   1.78190    8.66    0.58   -99.00   -99.00   -99.00     1.82000e-16  1.95900e-17      1810.00  3.93500e-17  1.38036e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.61500e-17  1.18441e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par76   15   0.70550   10.49    1.64   -99.00   -99.00   -99.00     3.23000e-17  1.55563e-16      4.77000      0.00000  1.11408e-16  4.83000e-16  6.22254e-17      81.7000  2.97000e-16  8.73984e-17     -1.00000     -1.00000      0.00000  5.32652e-17      0.00000  7.29398e-17       0      3.00000
Par76   16   0.32230    9.30    0.92   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.70000e-16  6.61852e-17      61.1000  1.70000e-16  4.85075e-17     -1.00000     -1.00000  4.39000e-17  1.45664e-17  1.09000e-16  3.60624e-17       0      3.00000
Par76   23   1.35950    9.99    1.86   -99.00   -99.00   -99.00     1.08000e-15  7.55322e-17      385.000  2.00500e-16  8.21536e-17  7.39000e-16  4.76592e-17      406.000  1.60500e-16  4.15101e-17  4.80500e-16  6.78116e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par76   56   0.73035    9.02    0.70   -99.00   -99.00   -99.00     6.28500e-16  6.44175e-17      517.500  1.79500e-16  6.78116e-17  2.96500e-16  5.31744e-17      392.000  2.83000e-17  4.68812e-17     -1.00000     -1.00000  1.72000e-17  1.07000e-17      0.00000  6.76612e-17       0      3.00000
Par77   70   1.14665    9.64    1.42   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.63000e-16  2.71529e-17      427.000  6.39500e-17  2.26982e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      2.00000
Par77   129   1.21370    8.85    0.78   -99.00   -99.00   -99.00     1.73500e-16  7.68068e-17      1090.00     -1.00000     -1.00000  1.17000e-16  3.15159e-17      1990.00  4.15000e-17  2.76016e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      2.00000
